ID,Lemma,Complement,Precision,URL
44716,Banque commerciale de Bâle,,,http://hls-dhs-dss.ch/fr/articles/044716/2002-05-01/
41947,Banque de la Suisse italienne (BSI),,,http://hls-dhs-dss.ch/fr/articles/041947/2019-10-24/
13818,Banque des règlements internationaux (BRI),,,http://hls-dhs-dss.ch/fr/articles/013818/2004-05-05/
42023,Banque fédérale,,,http://hls-dhs-dss.ch/fr/articles/042023/2004-08-27/
26206,Banque internationale pour la reconstruction et le développement (BIRD),,,http://hls-dhs-dss.ch/fr/articles/026206/2010-10-28/
13747,Banque nationale suisse (BNS),,,http://hls-dhs-dss.ch/fr/articles/013747/2015-06-29/
41976,Banque populaire suisse (BPS),,,http://hls-dhs-dss.ch/fr/articles/041976/2012-10-30/
14061,Banques,,,http://hls-dhs-dss.ch/fr/articles/014061/2006-08-17/
14065,Banques cantonales,,,http://hls-dhs-dss.ch/fr/articles/014065/2015-04-08/
13746,Banques d'émission,,,http://hls-dhs-dss.ch/fr/articles/013746/2009-08-06/
16322,Banquets,,,http://hls-dhs-dss.ch/fr/articles/016322/2002-11-28/
43206,Baptisme,,,http://hls-dhs-dss.ch/fr/articles/043206/2002-01-15/
25623,Baptême,,,http://hls-dhs-dss.ch/fr/articles/025623/2012-08-14/
27816,Barbiers-chirurgiens,,,http://hls-dhs-dss.ch/fr/articles/027816/2007-11-27/
11182,Baroque,,,http://hls-dhs-dss.ch/fr/articles/011182/2014-07-01/
7853,Barrages,,,http://hls-dhs-dss.ch/fr/articles/007853/2017-03-09/
24760,Baselbieter,Der,,http://hls-dhs-dss.ch/fr/articles/024760/2009-04-03/
24761,Basellandschaftliche Zeitung,,,http://hls-dhs-dss.ch/fr/articles/024761/2009-04-03/
9064,Basilique,,,http://hls-dhs-dss.ch/fr/articles/009064/2004-05-06/
44021,Basler Arbeiter-Zeitung,,,http://hls-dhs-dss.ch/fr/articles/044021/2009-03-27/
43012,Basler Handelsgesellschaft,,,http://hls-dhs-dss.ch/fr/articles/043012/2002-07-03/
43478,Basler Mittwochs- und Samstags-Zeitung,,,http://hls-dhs-dss.ch/fr/articles/043478/2002-05-21/
30182,Basler Nachrichten,,,http://hls-dhs-dss.ch/fr/articles/030182/2004-06-10/
43479,Basler Volksblatt,,,http://hls-dhs-dss.ch/fr/articles/043479/2002-07-03/
24762,Basler Zeitung,,,http://hls-dhs-dss.ch/fr/articles/024762/2002-07-03/
17166,Basse-Union,,,http://hls-dhs-dss.ch/fr/articles/017166/2009-08-04/
8582,Bateaux de guerre,,,http://hls-dhs-dss.ch/fr/articles/008582/2007-11-05/
13677,Batz,,,http://hls-dhs-dss.ch/fr/articles/013677/2002-06-24/
30183,Belle Epoque,,,http://hls-dhs-dss.ch/fr/articles/030183/2002-05-23/
16441,Belles-Lettres,Société académique de,,http://hls-dhs-dss.ch/fr/articles/016441/2004-04-28/
58085,Benziger Verlag,,,http://hls-dhs-dss.ch/fr/articles/058085/2019-12-10/
24606,Bergalei,,,http://hls-dhs-dss.ch/fr/articles/024606/2002-06-04/
16390,Bergers,,,http://hls-dhs-dss.ch/fr/articles/016390/2004-05-11/
17473,bergers,peuple des,,http://hls-dhs-dss.ch/fr/articles/017473/2010-07-08/
42038,Berna,,,http://hls-dhs-dss.ch/fr/articles/042038/2009-03-23/
41999,Berne-Lötschberg-Simplon (BLS),,,http://hls-dhs-dss.ch/fr/articles/041999/2002-07-03/
43172,Berner Oberländer,,,http://hls-dhs-dss.ch/fr/articles/043172/2002-07-02/
58872,Berner Volksfreund,,,http://hls-dhs-dss.ch/fr/articles/058872/2020-04-08/
43173,Berner Volkszeitung,,,http://hls-dhs-dss.ch/fr/articles/043173/2002-07-02/
24763,Berner Zeitung,,,http://hls-dhs-dss.ch/fr/articles/024763/2009-02-26/
41930,Bernina,,,http://hls-dhs-dss.ch/fr/articles/041930/2002-06-27/
8733,Berthoud,guerre de,,http://hls-dhs-dss.ch/fr/articles/008733/2003-04-10/
27657,besoles,guerre des,,http://hls-dhs-dss.ch/fr/articles/027657/2002-10-28/
47458,Betty Bossi,,,http://hls-dhs-dss.ch/fr/articles/047458/2023-10-24/
41856,Biber,,,http://hls-dhs-dss.ch/fr/articles/041856/2002-10-24/
46459,Bible,,,http://hls-dhs-dss.ch/fr/articles/046459/2010-03-31/
43034,Bibliothèque britannique,,,http://hls-dhs-dss.ch/fr/articles/043034/2002-10-23/
28707,Bibliothèque italique,,,http://hls-dhs-dss.ch/fr/articles/028707/2002-10-23/
10351,Bibliothèque nationale suisse (BN),,,http://hls-dhs-dss.ch/fr/articles/010351/2021-11-18/
24583,Bibliothèque universelle,,,http://hls-dhs-dss.ch/fr/articles/024583/2004-09-30/
11299,Bibliothèques,,,http://hls-dhs-dss.ch/fr/articles/011299/2014-07-02/
8721,Bibracte,bataille de,,http://hls-dhs-dss.ch/fr/articles/008721/2002-10-23/
26187,Bichet,,,http://hls-dhs-dss.ch/fr/articles/026187/2008-08-22/
32061,Bichot,,,http://hls-dhs-dss.ch/fr/articles/032061/2002-10-24/
8902,Bicoque,bataille de la,,http://hls-dhs-dss.ch/fr/articles/008902/2014-07-02/
13902,Bicyclette,,,http://hls-dhs-dss.ch/fr/articles/013902/2021-01-15/
24764,Bieler Tagblatt,,,http://hls-dhs-dss.ch/fr/articles/024764/2004-04-28/
25979,Bien commun,,,http://hls-dhs-dss.ch/fr/articles/025979/2006-11-23/
